LSS	V	B	TQ	t
3.85034061759268	17.3022119600411	0.159986357316814	0.998451777973659	0.450000000000000
3.86677180191555	18.3822203853657	0.169172351976117	0.989603488649819	0.800000000000000
3.86292944282498	18.7139945314713	0.195404066607111	0.975618892045206	1.45000000000000
3.86548335429026	18.5365398978726	0.201359821483523	1.00275618065024	1.90000000000000
3.84482670818980	18.4297002419434	0.183912603765424	0.993453005831108	2.45000000000000
3.82007737016702	18.4848109464994	0.158884790715298	0.963755847265539	3.25000000000000
3.82758513473220	19.2568924186559	0.162768261129822	0.974082457420873	3.45000000000000
3.83065283431549	19.4122102039712	0.164654563190526	0.970924684433752	3.50000000000000
3.84578931496371	20.2544119032801	0.184162197872522	0.990782307048604	4.45000000000000
3.83718881414360	20.5375834775295	0.179466113174333	0.992630750115001	4.75000000000000
3.84147244980778	19.8369393844512	0.184194338001422	0.987850942306682	5.45000000000000
3.85655685102097	19.4946894152118	0.209448211781762	0.988845961952094	5.80000000000000
3.88902283713579	20.3598345562153	0.246048992239967	0.989282668154642	6.45000000000000
3.89623398691220	19.9794382466868	0.286547267783826	0.989282631262737	7.45000000000000
3.89724485882929	20.1511086107309	0.329751150733303	0.989282631688663	8.45000000000000
3.87538236645846	20.5772077655057	0.332858701024695	0.989282631150624	8.95000000000000
3.84285364704546	19.5279780865673	0.320487339568702	0.989282630666193	9.45000000000000
3.83030884247461	18.5319961965491	0.312418599308571	0.989282631430229	9.95000000000000
3.83776604651844	17.7137663214209	0.317175729613584	0.989282631158485	10.4500000000000
3.84835123413933	17.4757077768627	0.323332517797901	0.989282630778754	11
3.84358586005850	17.8542855465655	0.320961279275489	0.989282631393360	11.4500000000000
3.83557468704192	17.3813959262140	0.318707696625768	0.989282631381213	11.6500000000000
3.82725084829383	18.3873194072632	0.311439717564462	0.989282631104662	12.1500000000000
3.82805051282883	18.8458734607918	0.307302371859682	0.989282631207208	12.4500000000000
3.82774146100678	18.9228274661326	0.303229480840010	0.989282631160013	13.4500000000000
3.83977498198672	18.6083937558827	0.310183282501522	0.989282630737674	14.2500000000000
3.83923594254256	17.8640341853989	0.312173030799285	0.989282630981909	14.4500000000000
3.84354841378436	17.4483948745091	0.313400586502996	0.989282631836374	14.8000000000000
3.83054206616937	17.5954488428563	0.307174417984885	0.989282631613163	15.4500000000000
3.83251426021960	17.4661598732731	0.308368831357013	0.989282631930718	15.5000000000000
3.81711298455626	17.6832350589994	0.287741323902518	0.989282631612557	16.4500000000000
3.82638208700973	17.4210314625301	0.289507991145241	0.989282631787772	16.8000000000000
3.84553794224731	18.1698890171962	0.302531422848050	0.989282631855674	17.4500000000000
3.85369053814663	18.5973956513032	0.306661011254932	0.989282631162100	17.8000000000000
3.85135388379716	17.8961894235372	0.305189621497619	0.989282630954002	18.4500000000000
3.82790525829500	17.5078782596395	0.294706165887779	0.989282631292417	18.8500000000000
3.82456847226718	16.8797469002266	0.287193228235112	0.989282631697251	19.4500000000000
3.82527394992531	17.4421188399366	0.281831818507585	0.989282631450817	20.4500000000000
3.83886388040857	16.7454451463930	0.291564048711283	0.989282630830865	21.4500000000000
